time,open,high,low,close,tick_volume,spread,symbol,timeframe,atr,rsi,vwap_dist,hour,dow,session,swing_high,swing_low,is_swing_high,is_swing_low,fvg_bullish,fvg_bearish,near_fvg_bull,near_fvg_bear,label
2021-01-07 21:45:00+00:00,1804.0845742542915,1803.0883569173584,1796.259204510934,1802.3728695609725,1904,13,XAUUSD,M15,6.320814365301609,51.723030075818954,-9.88760621719868,21,3,0,1809.2072940863304,1793.37934375605,0,0,,4.246134928098627,0,1,-1
2021-01-07 22:00:00+00:00,1802.3728695609725,1804.4700106958223,1800.4992985693573,1801.964930712547,4472,10,XAUUSD,M15,5.8742463330682835,41.858553768639126,-10.695544388838144,22,3,0,1804.745433497456,1783.3839721273323,0,0,,9.709013161308349,0,1,-1
2021-01-07 22:15:00+00:00,1801.964930712547,1793.6754148157434,1793.37934375605,1793.4366696324691,6424,18,XAUUSD,M15,6.083646356148279,36.03214142845935,-11.708444565663413,22,3,0,1804.4700106958223,1783.3839721273323,0,0,,21.08603856849004,0,1,-1
2021-01-07 22:30:00+00:00,1793.4366696324691,1786.152365162945,1783.3839721273323,1785.3583779358655,1645,19,XAUUSD,M15,6.067249091959021,20.97262724890706,-13.065581218765542,22,3,0,1804.4700106958223,1780.5566797170768,0,0,,7.036092509931905,0,1,-1
2021-01-07 22:45:00+00:00,1785.3583779358655,1788.2341397701537,1786.6393223058114,1787.7687121134934,9784,19,XAUUSD,M15,5.831785884668112,26.902222208599355,-13.144202546312611,22,3,0,1793.6754148157434,1769.571337209088,0,0,,5.595685445868185,0,1,-1
2021-01-07 23:00:00+00:00,1787.7687121134934,1786.7720159238438,1780.5566797170768,1785.1551186326449,6146,14,XAUUSD,M15,6.039310081117654,21.349910586072426,-13.102853490655704,23,3,0,1788.2341397701537,1769.571337209088,0,0,,18.662802561065746,0,1,-1
2021-01-07 23:15:00+00:00,1785.1551186326449,1773.638596090836,1769.571337209088,1772.331396923542,3772,10,XAUUSD,M15,6.872163687973755,14.964515250260575,-13.3669960913049,23,3,0,1788.2341397701537,1769.571337209088,0,0,,12.230968019277725,0,1,1
2021-01-07 23:30:00+00:00,1772.331396923542,1777.6436819670082,1774.541047904566,1776.2556171065828,3152,12,XAUUSD,M15,6.807989560635535,21.382442117720657,-12.90540142418737,23,3,0,1786.7720159238438,1769.571337209088,0,0,2.8049535146869857,,0,1,-1
2021-01-07 23:45:00+00:00,1776.2556171065828,1778.5828331354344,1776.443549605523,1777.617465882954,1010,10,XAUUSD,M15,6.570588029391923,21.978804046336293,-13.160772144470867,23,3,0,1778.5828331354344,1765.701456242465,0,0,,6.788100075616285,0,0,-1
2021-01-08 00:00:00+00:00,1777.617465882954,1774.1187301915463,1770.855581891392,1774.0480917627715,6333,10,XAUUSD,M15,6.619218555968944,12.804292938779739,-13.57946856491931,0,4,1,1778.5828331354344,1765.701456242465,0,0,,12.881376892969456,0,1,-1
2021-01-08 00:15:00+00:00,1774.0480917627715,1768.2237773987806,1765.701456242465,1767.4639407074803,9791,11,XAUUSD,M15,7.045800223106328,11.827303999720883,-13.655062339717347,0,4,1,1778.5828331354344,1765.701456242465,0,0,,3.100106128520565,0,1,1
2021-01-08 00:30:00+00:00,1767.4639407074803,1772.4633372694186,1771.0186240630258,1771.642980189052,1326,15,XAUUSD,M15,6.755701027379749,19.53441693094372,-13.617908500377935,0,4,1,1789.417247645497,1765.701456242465,0,0,0.2497897258372177,,0,1,1
2021-01-08 00:45:00+00:00,1771.642980189052,1774.6600357828934,1768.4735671246178,1773.3897333018542,4725,17,XAUUSD,M15,6.92442426987012,21.81249275127908,-13.016816649438326,0,4,1,1789.417247645497,1765.701456242465,0,0,12.58744846633067,,0,0,1
2021-01-08 01:00:00+00:00,1773.3897333018542,1789.417247645497,1785.0507857357493,1785.3027447152745,6958,15,XAUUSD,M15,7.576238723840073,36.55602990715659,-10.305286807289747,1,4,1,1789.921070478405,1768.4735671246178,0,0,11.64620471700141,,0,0,1
2021-01-08 01:15:00+00:00,1785.3027447152745,1788.3609254468035,1786.3062404998948,1787.4036877088993,4878,12,XAUUSD,M15,7.235725222995192,39.34448605128813,-10.485972245395585,1,4,1,1790.6317393957877,1768.4735671246178,0,0,,2.482896663225347,0,0,1
2021-01-08 01:30:00+00:00,1787.4036877088993,1789.921070478405,1786.9343509822716,1789.3422034152093,6858,16,XAUUSD,M15,7.165440035114362,41.20637788888999,-10.2989423748556,1,4,1,1793.9200853564373,1785.0507857357493,0,0,,0.036748668579093646,0,1,1
2021-01-08 01:45:00+00:00,1789.3422034152093,1790.6317393957877,1788.3241767782245,1788.5075637646664,7413,12,XAUUSD,M15,6.717009725190532,46.15384983178476,-11.088662648253203,1,4,1,1800.4553281706028,1786.3062404998948,0,0,1.7386947152992889,,0,1,1
2021-01-08 02:00:00+00:00,1788.5075637646664,1793.9200853564373,1791.6597651937043,1792.5914431006704,9690,14,XAUUSD,M15,6.385568588521535,56.01912500129669,-10.995884399881161,2,4,1,1802.9248340193612,1786.9343509822716,0,0,0.11946800989971962,,0,0,1
2021-01-08 02:15:00+00:00,1792.5914431006704,1800.4553281706028,1790.7512074056874,1795.7168691069112,6439,18,XAUUSD,M15,6.873308512137767,56.536408242658624,-9.743925343882413,2,4,1,1802.9248340193612,1788.3241767782245,0,0,8.038943403051007,,0,0,1
2021-01-08 02:30:00+00:00,1795.7168691069112,1802.9248340193612,1801.9590287594883,1801.9754941497372,7388,11,XAUUSD,M15,6.873017977568728,63.05035126214615,-8.81626700537205,2,4,1,1802.9248340193612,1790.7512074056874,0,0,,2.8853531930467398,0,0,-1
2021-01-08 02:45:00+00:00,1801.9754941497372,1801.5566536620377,1797.569974977556,1799.3688795565508,3717,18,XAUUSD,M15,6.074570673899026,74.92988912852772,-10.393819208533365,2,4,1,1802.9248340193612,1790.7512074056874,0,0,,7.081840935971059,0,1,-1
2021-01-08 03:00:00+00:00,1799.3688795565508,1799.6760544914375,1795.8429930833902,1797.1918421918308,2357,12,XAUUSD,M15,5.968911842797671,69.94691451404442,-10.935649991885898,3,4,1,1802.9248340193612,1793.0715522081814,0,0,,8.48510145385626,0,1,1
2021-01-08 03:15:00+00:00,1797.1918421918308,1799.1311323453451,1793.0715522081814,1794.796326337271,1899,16,XAUUSD,M15,6.23550927910568,66.05095181037066,-10.846813092611823,3,4,1,1809.6698756215712,1793.0715522081814,0,0,,4.564792029281989,0,1,1
2021-01-08 03:30:00+00:00,1794.796326337271,1802.5819046741487,1795.1112624621555,1798.750334943166,1984,12,XAUUSD,M15,6.308630303771078,72.91566454304092,-10.088963481745619,3,4,1,1809.6698756215712,1793.0715522081814,0,0,5.955905935007877,,0,1,-1
2021-01-08 03:45:00+00:00,1798.750334943166,1809.6698756215712,1805.087038280353,1806.2422071446497,8446,11,XAUUSD,M15,6.492409243635263,85.37783306520855,-8.630147910534983,3,4,1,1809.6698756215712,1793.0715522081814,0,0,,1.6545855938106797,0,0,-1
2021-01-08 04:00:00+00:00,1806.2422071446497,1805.449867586115,1800.927319080338,1803.948004678903,1365,14,XAUUSD,M15,6.514944350947644,80.52190757783227,-8.94914344646467,4,4,1,1809.6698756215712,1795.1112624621555,0,0,,9.35817288630733,0,1,-1
2021-01-08 04:15:00+00:00,1803.948004678903,1804.0643580593771,1800.311702735264,1801.8241360399377,5350,13,XAUUSD,M15,6.341100541364621,76.67484469028314,-9.515860056690457,4,4,1,1809.6698756215712,1800.268347058709,0,0,,5.1815205274060645,0,1,-1
2021-01-08 04:30:00+00:00,1801.8241360399377,1807.9226913631844,1800.268347058709,1803.394522159287,6520,15,XAUUSD,M15,5.74301696713839,71.05872691509431,-10.215757160634917,4,4,1,1807.9226913631844,1800.268347058709,0,0,,3.4294581234141788,0,1,-1
2021-01-08 04:45:00+00:00,1803.394522159287,1803.0450125630264,1800.634899935963,1802.1657146592224,7052,12,XAUUSD,M15,5.721691359409452,67.53901451756926,-10.448874489234726,4,4,1,1807.9226913631844,1791.8739335166838,0,0,,2.7923487519481114,0,1,-1
2021-01-08 05:00:00+00:00,1802.1657146592224,1807.598547502988,1805.1303426112363,1806.9259829249215,1594,19,XAUUSD,M15,5.896413741383169,69.57879983193334,-9.327953262400445,5,4,1,1807.9226913631844,1791.4646279532335,0,0,,11.171079046342584,0,1,-1
2021-01-08 05:15:00+00:00,1806.9259829249215,1799.2602441729166,1791.8739335166838,1795.6670964718264,8744,16,XAUUSD,M15,6.806734226431347,56.46991735678276,-9.711913112469396,5,4,1,1807.598547502988,1785.137071804794,0,0,,16.13391954975441,0,1,-1
2021-01-08 05:30:00+00:00,1795.6670964718264,1793.180847698444,1791.4646279532335,1791.533571237242,4936,18,XAUUSD,M15,6.720301864061493,49.044880716240826,-10.438328052445467,5,4,1,1807.598547502988,1774.6919946101573,0,0,,14.123172368122596,0,1,-1
2021-01-08 05:45:00+00:00,1791.533571237242,1793.1242474143212,1785.137071804794,1787.6214895674348,1159,17,XAUUSD,M15,6.5976629243909075,42.79330664619365,-11.221906785697733,5,4,1,1799.2602441729166,1770.9104249572013,0,0,,18.48885308828676,0,1,-1
2021-01-08 06:00:00+00:00,1787.6214895674348,1776.6415151563017,1774.6919946101573,1776.019709505504,2194,17,XAUUSD,M15,7.006343641878581,28.90077401704282,-12.216105917729303,6,4,1,1793.180847698444,1764.7499477311378,0,0,,22.21382245711993,0,1,-1
2021-01-08 06:15:00+00:00,1776.019709505504,1772.1940942826068,1770.9104249572013,1771.20151728366,8734,11,XAUUSD,M15,7.056612597315832,27.897700079828894,-12.782380929034423,6,4,1,1793.1242474143212,1761.0203682068566,0,0,,11.891567425163885,0,1,-1
2021-01-08 06:30:00+00:00,1771.20151728366,1768.1552489130795,1764.7499477311378,1766.6257367044302,9488,15,XAUUSD,M15,7.243648893349749,26.88559704188104,-13.051264138425488,6,4,1,1776.6415151563017,1761.0203682068566,0,0,,11.17372607575021,0,1,-1
2021-01-08 06:45:00+00:00,1766.6257367044302,1770.2377038748127,1761.0203682068566,1765.6202134318362,7766,18,XAUUSD,M15,7.4692028598349225,27.462937563579572,-12.765636518761463,6,4,1,1772.8212229812525,1761.0203682068566,0,0,1.4366216957866982,,0,1,-1
2021-01-08 07:00:00+00:00,1765.6202134318362,1771.8815323221531,1769.5918706088662,1771.1850428901375,4000,10,XAUUSD,M15,7.36032718508058,29.224230983060735,-12.185547130489887,7,4,1,1772.8212229812525,1761.0203682068566,0,0,,2.675966491068948,0,0,-1
2021-01-08 07:15:00+00:00,1771.1850428901375,1772.8212229812525,1767.5617373837438,1769.959739634184,9521,14,XAUUSD,M15,6.9560375364451215,19.80157086790173,-13.037366994373773,7,4,1,1772.8212229812525,1761.0203682068566,0,0,,9.620647653463493,0,1,-1
2021-01-08 07:30:00+00:00,1769.959739634184,1766.3027564644683,1762.2608846686896,1764.805671032828,3481,11,XAUUSD,M15,7.1263208865296,18.90173181993036,-13.436778429752096,7,4,1,1772.8212229812525,1762.0348284024192,0,0,,10.786394578833324,0,1,-1
2021-01-08 07:45:00+00:00,1764.805671032828,1764.5716683431615,1762.0348284024192,1764.5208983267603,3102,17,XAUUSD,M15,7.056191408407861,19.470723557972107,-13.599539626355677,7,4,1,1772.8212229812525,1762.0348284024192,0,0,0.6405909116779185,,0,1,-1
2021-01-08 08:00:00+00:00,1764.5208983267603,1772.254102543508,1766.9433473761462,1769.7667664339672,7884,19,XAUUSD,M15,7.061824259284451,24.04051410344779,-12.819364450948283,8,4,2,1772.254102543508,1754.9940640601872,0,0,,1.0272883231036758,0,0,-1
2021-01-08 08:15:00+00:00,1769.7667664339672,1765.4541548984243,1763.5443800200578,1764.8869723533926,3901,10,XAUUSD,M15,7.309164558611981,22.757691393735982,-13.039868017127564,8,4,2,1772.254102543508,1754.9940640601872,0,0,,17.26003848332084,0,1,-1
2021-01-08 08:30:00+00:00,1764.8869723533926,1762.8661321967738,1754.9940640601872,1760.3340979337854,5679,18,XAUUSD,M15,7.62774137642912,15.848376659426194,-13.07258655702259,8,4,2,1772.254102543508,1754.9940640601872,0,0,,4.0142040180755885,0,1,1
2021-01-08 08:45:00+00:00,1760.3340979337854,1764.2036408713316,1761.4399508803488,1763.1268427301566,6953,13,XAUUSD,M15,6.828990914236864,22.76835796872635,-14.16695125322903,8,4,2,1767.2489797382532,1754.9940640601872,0,0,,2.21660548978889,0,1,-1
2021-01-08 09:00:00+00:00,1763.1268427301566,1762.436000075586,1760.649526706985,1762.0191621515023,2494,19,XAUUSD,M15,6.705765735992486,23.98295498612437,-14.582979472571191,9,4,2,1767.3563061813534,1754.9940640601872,0,0,0.8861368862615109,,0,1,1
2021-01-08 09:15:00+00:00,1762.0191621515023,1767.2489797382532,1765.089777757593,1765.25658560505,9332,10,XAUUSD,M15,6.508811591508463,30.047951384005458,-14.491950812931886,9,4,2,1776.5264319333817,1760.649526706985,0,0,2.3014822035991074,,0,0,-1
2021-01-08 09:30:00+00:00,1765.25658560505,1767.3563061813534,1764.737482279185,1765.1883516460734,2497,11,XAUUSD,M15,5.772335087572093,37.83351371084401,-16.342247009966627,9,4,2,1776.5264319333817,1760.649526706985,0,0,0.1393291025790404,,0,0,-1
2021-01-08 09:45:00+00:00,1765.1883516460734,1776.5264319333817,1767.3883088408322,1768.6966698865212,9934,17,XAUUSD,M15,6.217249068929634,47.101086843150135,-14.571889801657774,9,4,2,1776.5264319333817,1760.9860565045435,0,0,,6.370249676809863,0,0,-1
2021-01-08 10:00:00+00:00,1768.6966698865212,1764.4783935884811,1760.9860565045435,1763.5212793163182,3496,17,XAUUSD,M15,6.307180771033602,46.456327471247505,-15.170891183960851,10,4,2,1776.5264319333817,1760.9412473096515,0,0,,13.923555375391516,0,1,-1
2021-01-08 10:15:00+00:00,1763.5212793163182,1769.886661014738,1762.6028765579902,1763.4608560623767,4750,10,XAUUSD,M15,6.169069970233003,47.480783983267806,-15.501687065454206,10,4,2,1776.5264319333817,1755.9302871624736,0,0,,3.5371462788295958,0,1,-1
2021-01-08 10:30:00+00:00,1763.4608560623767,1766.1783394588906,1760.9412473096515,1762.407405990561,3279,11,XAUUSD,M15,6.095910917298868,38.55479361984866,-15.847249685326235,10,4,2,1769.886661014738,1747.1996412216697,0,0,,13.956373852264278,0,1,-1
2021-01-08 10:45:00+00:00,1762.407405990561,1756.9313750067938,1755.9302871624736,1756.3279513700404,5853,13,XAUUSD,M15,6.182884719483062,34.2226489671916,-16.58261397880197,10,4,2,1769.886661014738,1747.1996412216697,0,0,,18.978698237220897,0,1,-1
2021-01-08 11:00:00+00:00,1756.3279513700404,1748.5303391060088,1747.1996412216697,1748.5105616306969,1007,10,XAUUSD,M15,6.284988661117089,32.2353328827507,-17.552473114925476,11,4,2,1766.1783394588906,1747.1996412216697,0,0,,6.138497420176009,0,1,-1
2021-01-08 11:15:00+00:00,1748.5105616306969,1753.0957638422117,1750.7928775866178,1751.93930680707,2534,17,XAUUSD,M15,6.414585774053227,37.163682298657484,-16.652477564865464,11,4,2,1756.9313750067938,1744.1404857493058,0,0,,0.6659807803680451,0,1,-1
2021-01-08 11:30:00+00:00,1751.93930680707,1752.7754805023776,1747.8643583256408,1750.1845448959805,5674,16,XAUUSD,M15,6.213008485481022,28.48896334027333,-17.449767675801656,11,4,2,1753.0957638422117,1742.6134783732607,0,0,,8.955278092905928,0,1,-1
2021-01-08 11:45:00+00:00,1750.1845448959805,1746.254271023632,1744.1404857493058,1745.0731434877437,7245,17,XAUUSD,M15,6.200270823535691,28.344733854320324,-18.276046506990696,11,4,2,1753.0957638422117,1742.6134783732607,0,0,,10.1620021291169,0,1,-1
2021-01-08 12:00:00+00:00,1745.0731434877437,1744.9729997344953,1742.6134783732607,1744.592248803127,9664,14,XAUUSD,M15,5.669324882198372,31.114153100512226,-20.022671817054388,12,4,2,1752.7754805023776,1737.7883859923045,0,0,1.0902184007543383,,0,1,-1
2021-01-08 12:15:00+00:00,1744.592248803127,1752.2255244927967,1747.3444894243864,1750.2323430898734,8536,16,XAUUSD,M15,5.9381629359214845,35.51949786446525,-18.12673875151353,12,4,2,1752.2255244927967,1728.9323341166685,0,0,,7.184613742190777,0,0,-1
2021-01-08 12:30:00+00:00,1750.2323430898734,1738.8705306356933,1737.7883859923045,1738.828653863014,9295,15,XAUUSD,M15,6.650065869807008,28.848369541882775,-17.85861971553926,12,4,2,1752.2255244927967,1724.702734880086,0,0,,23.293190376128223,0,1,-1
2021-01-08 12:45:00+00:00,1738.828653863014,1739.295121635556,1728.9323341166685,1731.3454604134972,8187,16,XAUUSD,M15,7.016706579245335,21.293598381871362,-17.955103399129477,12,4,2,1752.2255244927967,1724.702734880086,0,0,,14.167795755607358,0,1,-1
2021-01-08 13:00:00+00:00,1731.3454604134972,1727.1093955381627,1724.702734880086,1726.731028204021,7988,14,XAUUSD,M15,7.304128124334121,19.77178694198669,-17.84398580506501,13,4,4,1739.7260275761523,1724.702734880086,0,0,,6.346069301065427,0,1,1
2021-01-08 13:15:00+00:00,1726.731028204021,1734.5251277838468,1732.9490523344905,1734.0369225376226,4112,16,XAUUSD,M15,7.0509866452282335,24.29153612117777,-17.430276320159752,13,4,4,1740.6450694727837,1724.702734880086,0,0,7.866802143714949,,0,1,-1
2021-01-08 13:30:00+00:00,1734.0369225376226,1739.7260275761523,1734.9761976818777,1735.449857452219,9145,16,XAUUSD,M15,6.906593192124807,27.94748532471627,-17.549920172319148,13,4,4,1740.6450694727837,1724.702734880086,0,0,4.4557256174091435,,0,0,-1
2021-01-08 13:45:00+00:00,1735.449857452219,1740.6450694727837,1738.980853401256,1739.286443654525,9669,16,XAUUSD,M15,6.757409446683157,32.072556627286815,-17.327441819083887,13,4,4,1740.6450694727837,1725.163659596754,0,0,,8.949718681335526,0,0,-1
2021-01-08 14:00:00+00:00,1739.286443654525,1736.4540832633936,1730.7763088948168,1733.585639058894,5622,18,XAUUSD,M15,6.991198204573818,30.00440110138601,-17.538602604028906,14,4,4,1740.6450694727837,1724.9807238288884,0,0,,15.481409876029602,0,1,-1
2021-01-08 14:15:00+00:00,1733.585639058894,1731.3266018084412,1725.163659596754,1727.9879596825415,2083,13,XAUUSD,M15,7.1301168212918515,30.206324278444853,-17.972564998489453,14,4,4,1740.6450694727837,1722.719712611162,0,0,,11.473359434505255,0,1,1
2021-01-08 14:30:00+00:00,1727.9879596825415,1735.6209212019098,1724.9807238288884,1730.227028266155,1383,18,XAUUSD,M15,7.238108765909764,36.150974542789164,-17.389029091498163,14,4,4,1736.6889552838402,1722.719712611162,0,0,,8.606889197279088,0,1,-1
2021-01-08 14:45:00+00:00,1730.227028266155,1730.599188598801,1722.719712611162,1730.518399920832,5445,10,XAUUSD,M15,7.4734140356329135,32.964887394272694,-16.779109487543824,14,4,4,1736.6889552838402,1722.719712611162,0,0,,2.688281744144433,0,1,-1
2021-01-08 15:00:00+00:00,1730.518399920832,1736.6889552838402,1732.9326394577654,1733.2620940151528,6713,14,XAUUSD,M15,7.563373548938005,36.750712445066824,-16.18973590337738,15,4,4,1736.6889552838402,1722.719712611162,0,0,,4.076025476147606,0,1,-1
2021-01-08 15:15:00+00:00,1733.2620940151528,1732.4296921322507,1726.5231631226534,1732.3237390605104,5991,14,XAUUSD,M15,7.6130072450683395,39.32008402350972,-16.182781916891518,15,4,4,1739.1512729616616,1722.719712611162,0,0,,7.4664464005350055,0,1,-1
2021-01-08 15:30:00+00:00,1732.3237390605104,1734.5547691993495,1729.2225088833052,1733.7144576927838,9066,18,XAUUSD,M15,7.818192616608436,41.024705111617756,-15.544586566304847,15,4,4,1739.5245253694893,1726.5231631226534,0,0,,0.37021754524880635,0,1,-1
2021-01-08 15:45:00+00:00,1733.7144576927838,1739.1512729616616,1732.059474587002,1734.5050531173092,5828,10,XAUUSD,M15,7.779515665536288,35.8945586533674,-15.497840113328621,15,4,4,1744.0821192446638,1726.5231631226534,0,0,3.464362619907888,,0,1,-1
2021-01-08 16:00:00+00:00,1734.5050531173092,1739.5245253694893,1738.0191318192574,1738.3938900627338,6949,12,XAUUSD,M15,7.249195319437084,49.549319660725324,-16.067382416167966,16,4,3,1744.0821192446638,1729.2225088833052,0,0,,0.3837902643306279,0,0,-1
2021-01-08 16:15:00+00:00,1738.3938900627338,1744.0821192446638,1738.767482697331,1742.4289314724565,7821,14,XAUUSD,M15,6.915298295368692,62.3738085113807,-16.227920938451632,16,4,3,1744.0821192446638,1720.0995472297172,0,0,,8.475227696137154,0,1,-1
2021-01-08 16:30:00+00:00,1742.4289314724565,1738.7839027482505,1731.0492976733522,1734.3295715004974,9053,18,XAUUSD,M15,7.2536488857753385,57.87072214081671,-16.550472337436375,16,4,3,1744.0821192446638,1720.0995472297172,0,0,,23.982572014946527,0,1,-1
2021-01-08 16:45:00+00:00,1734.3295715004974,1725.9295598455362,1720.0995472297172,1723.0932287237931,6486,14,XAUUSD,M15,7.713357792272079,39.51781369141028,-16.993502750011707,16,4,3,1744.0821192446638,1720.0995472297172,0,0,,11.245693747304585,0,1,1
2021-01-08 17:00:00+00:00,1723.0932287237931,1730.0161945267807,1727.538209000946,1728.1019557120503,6017,16,XAUUSD,M15,7.801490704019069,43.41552608205768,-16.135579931281935,17,4,3,1738.7839027482505,1720.0995472297172,0,0,7.654872307294227,,0,1,-1
2021-01-08 17:15:00+00:00,1728.1019557120503,1736.8713710347286,1733.5844321528305,1734.0405811783603,1694,11,XAUUSD,M15,8.056790939884324,45.46983327500786,-14.881002392222468,17,4,3,1736.8713710347286,1717.980248073805,0,0,,1.7104833730043083,0,0,-1
2021-01-08 17:30:00+00:00,1734.0405811783603,1730.396278810377,1728.3057111537764,1728.9374660807937,6781,19,XAUUSD,M15,7.8585577445182935,45.94411103293934,-15.879226106605277,17,4,3,1736.8713710347286,1717.980248073805,0,0,,18.891122960923667,0,1,-1
2021-01-08 17:45:00+00:00,1728.9374660807937,1721.2724958200938,1717.980248073805,1719.6382890480654,2618,17,XAUUSD,M15,8.039646212007499,43.15634750694357,-16.667466184073366,17,4,3,1736.8713710347286,1717.980248073805,0,0,,11.105017965763409,0,1,1
2021-01-08 18:00:00+00:00,1719.6382890480654,1721.4352653998558,1719.2912608446136,1720.1334631531015,4318,10,XAUUSD,M15,7.432775296451837,41.48353651382594,-17.942651039019772,18,4,3,1738.3225213198357,1717.980248073805,0,0,3.424653538103712,,0,1,1
2021-01-08 18:15:00+00:00,1720.1334631531015,1726.9588350886072,1724.6971493581975,1724.7876542848542,5790,17,XAUUSD,M15,7.357482149870894,45.49625147227839,-17.468938892857437,18,4,3,1740.1097633415866,1717.980248073805,0,0,9.605830230444326,,0,0,1
2021-01-08 18:30:00+00:00,1724.7876542848542,1738.3225213198357,1731.0410956303,1733.7756268970256,1743,11,XAUUSD,M15,7.883504412154707,50.36751150243583,-15.156777985031882,18,4,3,1740.1097633415866,1719.2912608446136,0,0,6.037037108282902,,0,0,-1
2021-01-08 18:45:00+00:00,1733.7756268970256,1740.1097633415866,1732.99587219689,1736.3571147575328,7250,15,XAUUSD,M15,7.9102872873116405,52.82017304402176,-14.752877866157501,18,4,3,1740.1097633415866,1724.6971493581975,0,0,,7.571420910352117,0,0,-1
2021-01-08 19:00:00+00:00,1736.3571147575328,1736.338551025079,1730.7511004094836,1734.4985312746044,3524,17,XAUUSD,M15,7.929841146740565,50.54466779180838,-14.937904478429454,19,4,3,1740.1097633415866,1728.4097586638595,0,0,,11.700004677727065,0,1,-1
2021-01-08 19:15:00+00:00,1734.4985312746044,1730.3574285958614,1728.4097586638595,1730.03287816668,5627,19,XAUUSD,M15,7.858196449318078,47.04425664476929,-15.620771952725987,19,4,3,1740.1097633415866,1723.916010448546,0,0,,7.093186020266103,0,1,1
2021-01-08 19:30:00+00:00,1730.03287816668,1731.0604769333038,1729.2453650048128,1730.0901346250334,4152,10,XAUUSD,M15,7.6293135690545695,44.21910774307106,-16.065588238256815,19,4,3,1736.338551025079,1723.360749195254,0,0,,6.441418147315289,0,1,1
2021-01-08 19:45:00+00:00,1730.0901346250334,1729.4055152386793,1723.916010448546,1728.593811105607,4199,12,XAUUSD,M15,7.6640203543800975,40.01535576243912,-16.171310999550464,19,4,3,1736.6334880777304,1723.360749195254,0,0,,7.699727738049887,0,1,1
2021-01-08 20:00:00+00:00,1728.593811105607,1726.3112361056033,1723.360749195254,1723.518471576963,4544,16,XAUUSD,M15,7.224979505183585,41.84166066418995,-17.836817002863892,20,4,3,1744.8690546123746,1723.360749195254,0,0,1.2346812631349167,,0,1,1
2021-01-08 20:15:00+00:00,1723.518471576963,1736.6334880777304,1730.6401965018142,1733.7622498312794,1460,12,XAUUSD,M15,7.145336093039808,58.173565432841315,-16.59608663608292,20,4,3,1748.9647755345436,1723.360749195254,0,0,12.22590868860425,,0,0,1
2021-01-08 20:30:00+00:00,1733.7622498312794,1744.8690546123746,1738.5371447942075,1742.68809184164,2758,17,XAUUSD,M15,7.444181734333207,60.54177861660836,-14.72084837192917,20,4,3,1748.9647755345436,1723.360749195254,0,0,10.287792877719994,,0,0,1
2021-01-08 20:45:00+00:00,1742.68809184164,1748.9647755345436,1746.9212809554504,1748.368335259417,8072,11,XAUUSD,M15,7.266129475063589,60.39385807056121,-14.271695959509076,20,4,3,1748.9647755345436,1730.6401965018142,0,0,,2.808736306550827,0,0,1
2021-01-08 21:00:00+00:00,1748.368335259417,1745.8836621396763,1742.0603183058238,1743.7640832703717,2096,11,XAUUSD,M15,7.307068541421407,60.83416712285204,-14.8143073874349,21,4,0,1752.0417903619689,1738.5371447942075,0,0,,3.648003211147852,0,1,1
2021-01-08 21:15:00+00:00,1743.7640832703717,1748.509797487742,1745.3167723233958,1748.039179891858,5474,15,XAUUSD,M15,6.863389699305799,72.3977570510092,-15.128816997090965,21,4,0,1761.9718202515471,1742.0603183058238,0,0,2.96632866827872,,0,1,1
2021-01-08 21:30:00+00:00,1748.039179891858,1752.0417903619689,1748.849990807955,1751.2373119393476,2260,16,XAUUSD,M15,6.996147264653554,73.52639571444584,-14.376682802016882,21,4,0,1765.7264764946858,1742.0603183058238,0,0,4.750124778739291,,0,0,1
2021-01-08 21:45:00+00:00,1751.2373119393476,1761.9718202515471,1753.2599222664812,1753.450040060368,5849,12,XAUUSD,M15,7.275371291560256,72.5111334531862,-13.502165217732545,21,4,0,1765.7264764946858,1745.3167723233958,0,0,6.272906280147481,,0,0,1
2021-01-08 22:00:00+00:00,1753.450040060368,1765.7264764946858,1758.3146966421164,1759.6983663955866,6793,18,XAUUSD,M15,7.18548339151284,71.27498753059808,-12.780826081692275,22,4,0,1768.0645514799482,1748.849990807955,0,0,0.6145364273206724,,0,0,1
2021-01-08 22:15:00+00:00,1759.6983663955866,1764.2912438033866,1762.5863566788678,1762.875222109893,5220,18,XAUUSD,M15,7.005410981734518,71.5529847814236,-12.639984010489329,22,4,0,1774.578249096351,1753.2599222664812,0,0,,0.05393510154590331,0,0,-1
2021-01-08 22:30:00+00:00,1762.875222109893,1768.0645514799482,1765.67254139314,1766.5752932914147,7943,10,XAUUSD,M15,6.97564776902066,75.31314196673964,-12.140258232131822,22,4,0,1774.578249096351,1758.3146966421164,0,0,2.144507420991431,,0,1,-1
2021-01-08 22:45:00+00:00,1766.5752932914147,1774.578249096351,1766.435751224378,1769.7598247082758,3388,13,XAUUSD,M15,7.122342430536962,81.99720476729493,-11.433815356927544,22,4,0,1774.578249096351,1761.3303156142838,0,0,2.0141397190518546,,0,0,-1
2021-01-08 23:00:00+00:00,1769.7598247082758,1772.3323596745015,1770.078691199,1771.4637817482862,6021,15,XAUUSD,M15,7.176444076089443,82.4624066721669,-11.094061112618023,23,4,0,1774.578249096351,1761.3303156142838,0,0,,13.24793348206731,0,0,-1
